Date,Value,Group
2023-08-09T00:00:00,-4.014961694,MCAP Weighted 153 ADRs
2023-08-10T00:00:00,-3.531590029,MCAP Weighted 153 ADRs
2023-08-11T00:00:00,-4.775644037,MCAP Weighted 153 ADRs
2023-08-14T00:00:00,-5.477413578,MCAP Weighted 153 ADRs
2023-08-15T00:00:00,-6.620630083,MCAP Weighted 153 ADRs
2023-08-16T00:00:00,-7.40782097,MCAP Weighted 153 ADRs
2023-08-17T00:00:00,-7.329274069,MCAP Weighted 153 ADRs
2023-08-18T00:00:00,-8.016905158,MCAP Weighted 153 ADRs
2023-08-21T00:00:00,-7.501936362,MCAP Weighted 153 ADRs
2023-08-22T00:00:00,-7.419857274,MCAP Weighted 153 ADRs
2023-08-23T00:00:00,-6.191730227,MCAP Weighted 153 ADRs
2023-08-24T00:00:00,-7.293312712,MCAP Weighted 153 ADRs
2023-08-25T00:00:00,-6.910848584,MCAP Weighted 153 ADRs
2023-08-28T00:00:00,-5.609849808,MCAP Weighted 153 ADRs
2023-08-29T00:00:00,-3.994539472,MCAP Weighted 153 ADRs
2023-08-30T00:00:00,-4.118011154,MCAP Weighted 153 ADRs
2023-08-31T00:00:00,-5.062367529,MCAP Weighted 153 ADRs
2023-09-01T00:00:00,-4.068824892,MCAP Weighted 153 ADRs
2023-09-04T00:00:00,-4.068824892,MCAP Weighted 153 ADRs
2023-09-05T00:00:00,-4.742118885,MCAP Weighted 153 ADRs
2023-09-06T00:00:00,-5.068590165,MCAP Weighted 153 ADRs
2023-09-07T00:00:00,-6.401783768,MCAP Weighted 153 ADRs
2023-09-08T00:00:00,-6.455722462,MCAP Weighted 153 ADRs
2023-09-11T00:00:00,-5.475584755,MCAP Weighted 153 ADRs
2023-09-12T00:00:00,-5.474014529,MCAP Weighted 153 ADRs
2023-09-13T00:00:00,-5.375729719,MCAP Weighted 153 ADRs
2023-09-14T00:00:00,-4.224010106,MCAP Weighted 153 ADRs
2023-09-15T00:00:00,-4.868882627,MCAP Weighted 153 ADRs
2023-09-18T00:00:00,-5.209196568,MCAP Weighted 153 ADRs
2023-09-19T00:00:00,-5.002050975,MCAP Weighted 153 ADRs
2023-09-20T00:00:00,-6.318832364,MCAP Weighted 153 ADRs
2023-09-21T00:00:00,-7.047265393,MCAP Weighted 153 ADRs
2023-09-22T00:00:00,-6.194246848,MCAP Weighted 153 ADRs
2023-09-25T00:00:00,-6.68125753,MCAP Weighted 153 ADRs
2023-09-26T00:00:00,-7.960047919,MCAP Weighted 153 ADRs
2023-09-27T00:00:00,-7.792321701,MCAP Weighted 153 ADRs
2023-09-28T00:00:00,-7.369080384,MCAP Weighted 153 ADRs
2023-09-29T00:00:00,-7.242370932,MCAP Weighted 153 ADRs
2023-10-02T00:00:00,-8.155234726,MCAP Weighted 153 ADRs
2023-10-03T00:00:00,-9.725946961,MCAP Weighted 153 ADRs
2023-10-04T00:00:00,-9.896763321,MCAP Weighted 153 ADRs
2023-10-05T00:00:00,-9.674145125,MCAP Weighted 153 ADRs
2023-10-06T00:00:00,-8.925530992,MCAP Weighted 153 ADRs
2023-10-09T00:00:00,-8.363921911,MCAP Weighted 153 ADRs
2023-10-10T00:00:00,-6.388495858,MCAP Weighted 153 ADRs
2023-10-11T00:00:00,-5.881505322,MCAP Weighted 153 ADRs
2023-10-12T00:00:00,-7.371725945,MCAP Weighted 153 ADRs
2023-10-13T00:00:00,-8.040523244,MCAP Weighted 153 ADRs
2023-10-16T00:00:00,-7.318466093,MCAP Weighted 153 ADRs
2023-10-17T00:00:00,-7.182085008,MCAP Weighted 153 ADRs
2023-10-18T00:00:00,-8.68834152,MCAP Weighted 153 ADRs
2023-10-19T00:00:00,-9.456524182,MCAP Weighted 153 ADRs
2023-10-20T00:00:00,-10.54056329,MCAP Weighted 153 ADRs
