Annualized Excess Return %,Annualized Excess Volatility %,Tracking Error,Information Ratio,Alpha,Beta,Max Excess Dd,Statistical Factors,Rank,Rank_nr,Holding Yrs
4.405,7.44,10.82,0.41,-0.08,1.29,-2.773,VCG,12Q,12,2
2.831,7.25,10.91,0.26,-0.11,1.27,-3.0826,VCG,12Q,12,2
1.312,6.48,9.99,0.13,-0.05,1.25,-2.2595,VCG,12Q,12,2
-0.245,6.34,9.77,-0.03,-0.05,1.24,-1.9127,VCG,12Q,12,2
-0.572000000000001,7.09,9.91,-0.06,-0.06,1.29,-2.3671,VCG,12Q,12,2
-3.455,6.26,8.86,-0.39,-0.25,1.26,-1.6733,VCG,12Q,12,2
-1.661,6.27,9.37,-0.18,-0.16,1.25,-1.74910000000001,VCG,12Q,12,2
-0.437,4.65,7.89,-0.06,-0.34,1.2,-2.0628,VCG,12Q,12,2
2.281,2.22,5.23,0.44,0.05,1.11,-2.2533,VCG,12Q,12,3
37.219,6.07,13.02,2.86,1.28,1.09,-2.0429,VCG,12Q,12,1
33.536,7.76,12.51,2.68,1.44,1.29,1.0268,VCG,12Q,12,1
0.203,3.04,5.23,0.04,-0.5,1.15,-2.3327,VCG,12Q,12,1
-0.77,3.63,5.43,-0.14,-0.13,1.19,-2.4221,VCG,12Q,12,1
1.437,3.49,5.17,0.28,0.08,1.19,-2.0119,VCG,12Q,12,1
1.391,3.51,6.37,0.22,0.37,1.16,-2.4441,VCG,12Q,12,1
2.722,1.95,5.57,0.49,0.19,1.07,-2.0512,VCG,12Q,12,1
-0.624,0.91,5.28,-0.12,0.19,0.98,-4.0274,VCG,12Q,12,1
2.262,0.700000000000001,5.34,0.42,0.34,0.96,-1.7423,VCG,12Q,12,1
3.206,0.31,5.66,0.57,0.52,0.85,-0.442300000000001,VCG,12Q,12,1
6.741,0.0299999999999994,5.78,1.17,0.65,0.81,-0.4847,VCG,12Q,12,1
8.886,0.24,6.54,1.36,0.78,0.77,-0.3909,VCG,12Q,12,1
9.051,1.12,5.65,1.6,0.83,0.93,-0.489000000000001,VCG,12Q,12,1
10.027,0.83,5.48,1.83,0.85,0.9,-0.470600000000001,VCG,12Q,12,1
7.097,-0.00999999999999979,4.91,1.45,0.51,0.84,-0.478300000000001,VCG,12Q,12,1
3.551,0.210000000000001,4.58,0.78,0.48,0.88,-0.347000000000001,VCG,12Q,12,1
3.696,1.1,2.9,1.27,-0.1,1.08,-0.4253,VCG,12Q,12,1
2.881,1.35,3.18,0.91,-0.16,1.1,-0.356399999999999,VCG,12Q,12,1
3.942,2.0,3.33,1.18,-0.33,1.28,-0.3662,VCG,12Q,12,1
-3.41,2.69,5.19,-0.66,-0.41,1.12,-2.083,VCG,12Q,12,1
26.619,6.59,12.19,2.18,1.68,1.2,-1.3464,VCG,12Q,12,1
-2.505,3.9,5.83,-0.43,-0.07,1.19,-2.2643,VCG,12Q,12,1
-1.233,3.99,6.2,-0.2,0.03,1.19,-1.865,VCG,12Q,12,1
11.234,14.1,15.9,0.71,-0.74,1.53,-4.206,VCG,12Q,12,1
7.927,13.26,15.97,0.5,0.24,1.43,-4.1918,VCG,12Q,12,1
1.428,12.76,16.0,0.09,-0.13,1.41,-3.96530000000001,VCG,12Q,12,1
0.265000000000001,10.84,14.29,0.02,-0.22,1.36,-3.7106,VCG,12Q,12,1
-5.017,10.18,13.87,-0.36,-0.6,1.33,-3.1221,VCG,12Q,12,1
-7.273,10.12,13.54,-0.54,-0.68,1.34,-2.9721,VCG,12Q,12,1
-4.623,11.3,13.98,-0.33,-0.57,1.41,-3.4493,VCG,12Q,12,1
-4.129,10.23,13.2,-0.31,-0.32,1.37,-2.5528,VCG,12Q,12,1
-2.57,10.14,13.23,-0.19,-0.38,1.36,-2.7634,VCG,12Q,12,1
-5.463,8.45,11.08,-0.49,-0.63,1.31,-2.0647,VCG,12Q,12,1
-4.459,7.09,10.26,-0.43,-0.61,1.28,-2.4093,VCG,12Q,12,1
1.016,0.26,6.19,0.16,-0.38,0.93,-2.8717,VCG,12Q,12,1
-4.446,2.17,5.95,-0.75,-0.72,1.06,-0.5515,VCG,12Q,12,1
-3.131,2.15,5.95,-0.53,-0.3,1.06,-0.2283,VCG,12Q,12,1
1.17,4.08,7.15,0.16,-0.44,1.22,1.2688,VCG,12Q,12,1
-1.176,4.99,7.54,-0.16,-0.3,1.25,-0.0990000000000002,VCG,12Q,12,1
-0.327,4.27,6.48,-0.05,-0.31,1.22,-0.7883,VCG,12Q,12,1
-4.502,4.1,6.3,-0.71,-0.15,1.19,-2.2329,VCG,12Q,12,1
-2.99,0.69,5.66,-0.53,0.03,0.93,-0.133999999999999,C,12Q,12,1
2.495,2.2,5.37,0.46,0.0,1.1,-2.4999,VCG,12Q,12,3
4.258,3.76,7.79,0.55,0.08,1.15,-2.93,VCG,12Q,12,3
0.273999999999997,1.0,2.67,0.1,-0.07,1.06,0.1277,C,12Q,12,1
0.271999999999998,0.789999999999999,2.37,0.11,0.06,1.04,0.438800000000001,C,12Q,12,1
4.466,0.440000000000001,2.12,2.11,0.33,1.02,1.3997,C,12Q,12,1
2.099,-0.300000000000001,2.21,0.95,0.27,0.98,1.4563,C,12Q,12,1
3.894,-0.140000000000001,2.1,1.85,0.37,0.99,1.758,C,12Q,12,1
2.464,-0.34,2.93,0.84,0.19,0.97,1.7343,C,12Q,12,1
2.887,-0.359999999999999,3.17,0.91,0.22,0.97,1.9062,C,12Q,12,1
2.513,-0.140000000000001,2.92,0.86,0.23,0.98,2.1396,C,12Q,12,1
1.14,0.25,3.24,0.35,0.15,1.0,1.9652,C,12Q,12,1
0.72,0.129999999999999,2.72,0.26,0.09,0.99,1.5477,C,12Q,12,1
2.378,-0.34,3.44,0.69,0.17,0.96,2.046,C,12Q,12,1
0.0800000000000001,-1.28,3.67,0.02,0.02,0.86,1.466,C,12Q,12,1
-0.369,-1.7,3.11,-0.12,-0.25,0.84,0.1244,C,12Q,12,1
-2.731,-0.960000000000001,3.22,-0.85,-0.01,0.85,0.5595,C,12Q,12,1
-2.197,-0.959999999999999,3.34,-0.66,-0.05,0.84,0.614599999999999,C,12Q,12,1
4.536,2.85,6.76,0.67,0.3,1.11,-4.99480000000001,VG,12Q,12,3
13.396,5.81,10.76,1.24,0.67,1.2,-6.70460000000001,VG,12Q,12,3
-1.113,0.220000000000001,2.5,-0.45,-0.06,1.0,0.3079,C,12Q,12,1
8.166,6.34,11.05,0.74,0.69,1.23,-7.06740000000001,VG,12Q,12,3
-2.647,-0.200000000000001,2.2,-1.2,-0.13,0.97,0.6145,C,12Q,12,1
-6.08,2.94,4.62,-1.32,-0.38,1.13,-4.9326,C,12Q,12,1
2.604,1.16,5.89,0.44,0.5,0.98,1.3078,C,12Q,12,1
6.923,0.719999999999999,6.3,1.1,0.86,0.95,2.6433,C,12Q,12,1
5.635,-0.0999999999999996,7.41,0.76,0.8,0.87,2.7827,C,12Q,12,1
4.562,-1.27,6.15,0.74,1.18,0.84,2.6324,C,12Q,12,1
13.944,-0.41,6.68,2.09,0.91,0.88,-1.7345,C,12Q,12,1
10.051,-0.0400000000000009,6.21,1.62,0.94,0.91,-1.4518,C,12Q,12,1
11.829,-1.19,5.83,2.03,0.76,0.88,-1.3852,C,12Q,12,1
-5.206,1.93,7.0,-0.74,-0.55,1.04,-4.3496,C,12Q,12,1
-4.528,1.77,6.88,-0.66,-0.52,1.04,-4.2434,C,12Q,12,1
-7.041,1.49,6.73,-1.05,-0.56,1.03,-3.812,C,12Q,12,1
-7.709,1.12,6.78,-1.14,-0.67,1.01,-3.8947,C,12Q,12,1
-7.975,2.89,5.95,-1.34,-0.77,1.09,-4.8575,C,12Q,12,1
-5.806,3.58,5.16,-1.13,-1.06,1.14,-4.9367,C,12Q,12,1
-7.503,3.94,5.38,-1.39,-0.76,1.16,-4.7659,C,12Q,12,1
-7.65,3.72,5.39,-1.42,-0.79,1.15,-5.0055,C,12Q,12,1
-7.497,3.97,5.48,-1.37,-0.65,1.16,-5.0701,C,12Q,12,1
-8.795,3.23,4.86,-1.81,-0.8,1.13,-4.53870000000001,C,12Q,12,1
-5.441,-0.0199999999999996,2.05,-2.65,-0.1,0.99,-3.8409,C,12Q,12,1
5.854,0.979999999999999,6.33,0.92,0.37,0.96,-2.9882,VCG,12Q,12,3
10.343,6.44,11.4,0.91,0.59,1.22,-6.88780000000001,VG,12Q,12,3
5.611,5.19,8.56,0.66,0.25,1.22,-5.6382,VG,12Q,12,3
4.821,5.51,9.52,0.51,0.16,1.21,-1.9127,VCG,12Q,12,3
3.189,5.83,9.57,0.33,0.06,1.23,-2.3671,VCG,12Q,12,3
-0.526000000000002,5.17,8.68,-0.06,-0.13,1.21,-1.6733,VCG,12Q,12,3
1.918,5.24,9.14,0.21,-0.06,1.2,-1.74910000000001,VCG,12Q,12,3
2.873,5.39,9.15,0.31,-0.09,1.21,-1.9918,VCG,12Q,12,3
3.764,5.88,9.32,0.4,0.16,1.24,-2.0628,VCG,12Q,12,3
6.054,5.94,9.45,0.64,0.17,1.25,-2.35140000000001,VCG,12Q,12,3
8.761,6.16,9.74,0.9,0.32,1.25,-2.7944,VCG,12Q,12,3
10.638,6.18,9.95,1.07,0.56,1.24,-2.868,VCG,12Q,12,3
6.12,6.27,9.75,0.63,0.29,1.26,-2.7732,VCG,12Q,12,3
6.198,5.8,9.63,0.64,0.27,1.23,-3.2601,VCG,12Q,12,3
7.033,6.76,11.05,0.64,0.36,1.26,-4.42570000000001,VCG,12Q,12,3
4.974,7.09,11.07,0.45,0.23,1.29,-4.2268,VCG,12Q,12,3
9.009,8.36,13.01,0.69,0.43,1.32,-5.6297,VCG,12Q,12,3
7.478,7.75,12.62,0.59,0.45,1.28,-4.7477,VCG,12Q,12,3
6.712,7.73,12.31,0.55,0.53,1.3,-5.14230000000001,VCG,12Q,12,3
8.928,6.49,10.83,0.82,0.34,1.25,-4.6572,VCG,12Q,12,3
4.825,5.84,9.75,0.49,0.08,1.23,-2.2595,VCG,12Q,12,3
11.37,6.71,11.24,1.01,0.57,1.25,-6.965,VG,12Q,12,3
-0.356,-1.12,2.9,-0.12,0.23,0.83,0.542399999999999,C,12Q,12,1
-2.741,-1.01,3.07,-0.89,-0.04,0.84,0.671999999999999,C,12Q,12,1
11.056,5.65,9.7,1.14,0.49,1.22,-6.26860000000001,VG,12Q,12,3
6.704,4.24,7.48,0.9,0.34,1.18,-4.92460000000001,VG,12Q,12,3
9.038,4.68,7.75,1.17,0.43,1.19,-4.5292,VG,12Q,12,3
13.925,5.13,9.0,1.55,0.82,1.2,-5.0587,VG,12Q,12,3
11.615,4.7,8.01,1.45,0.68,1.19,-4.5106,VG,12Q,12,3
5.183,4.07,6.43,0.81,0.31,1.18,-3.57380000000001,VG,12Q,12,3
3.935,4.05,6.75,0.58,0.19,1.18,-3.50510000000001,VG,12Q,12,3
2.118,3.33,6.17,0.34,0.02,1.14,-3.0726,VG,12Q,12,3
2.747,3.41,6.18,0.44,0.03,1.14,-3.25680000000001,VG,12Q,12,3
-0.872999999999999,3.03,4.68,-0.19,-0.11,1.14,-2.9138,VG,12Q,12,3
0.93,3.25,5.09,0.18,-0.05,1.15,-3.186,VG,12Q,12,3
5.882,3.96,7.31,0.8,0.3,1.16,-3.8124,VG,12Q,12,3
6.497,3.76,6.9,0.94,0.28,1.16,-4.2635,VG,12Q,12,3
7.609,4.1,7.13,1.07,0.26,1.17,-4.77070000000001,VG,12Q,12,3
5.107,3.62,6.5,0.79,0.26,1.16,-4.1591,VG,12Q,12,3
-2.374,-0.889999999999999,3.06,-0.78,0.01,0.86,0.5389,C,12Q,12,1
-2.622,-1.11,3.11,-0.84,0.0,0.82,0.7097,C,12Q,12,1
-0.968,-1.02,3.17,-0.31,0.12,0.83,0.6822,C,12Q,12,1
0.561,-0.460000000000001,3.13,0.18,0.01,0.95,1.7549,C,12Q,12,1
8.662,3.36,6.15,1.41,0.23,1.19,-1.3544,G,12Q,12,1
-20.894,12.31,15.03,-1.39,-2.04,1.47,-9.9392,V,12Q,12,1
-16.735,6.49,8.51,-1.97,-1.36,1.32,-2.5406,V,12Q,12,1
-12.888,6.76,9.05,-1.42,-1.66,1.4,-5.2155,V,12Q,12,1
-19.434,2.94,6.44,-3.02,-1.53,1.13,-4.496,V,12Q,12,1
-15.88,3.37,6.46,-2.46,-1.56,1.18,-1.391,V,12Q,12,1
-22.057,4.56,7.75,-2.85,-1.57,1.21,-8.37390000000001,V,12Q,12,1
-19.79,9.3,11.59,-1.71,-1.42,1.4,-7.3901,V,12Q,12,1
-20.464,12.26,14.86,-1.38,-1.83,1.46,-9.47940000000001,V,12Q,12,1
-25.059,12.04,14.92,-1.68,-2.42,1.45,-10.6865,V,12Q,12,1
-24.302,15.61,18.75,-1.3,-2.35,1.57,-13.0638,V,12Q,12,1
-27.543,13.05,15.3,-1.8,-3.06,1.49,-12.1133,V,12Q,12,1
-27.828,15.19,17.72,-1.57,-2.98,1.55,-13.6418,V,12Q,12,1
-19.663,17.42,21.4,-0.92,-2.33,1.57,-15.327,V,12Q,12,1
-21.755,18.81,22.44,-0.97,-2.19,1.59,-14.4732,V,12Q,12,1
-7.253,19.38,22.85,-0.32,-1.77,1.62,-13.2186,V,12Q,12,1
4.041,21.79,25.82,0.16,-1.47,1.72,-12.2348,V,12Q,12,1
63.869,15.12,21.61,2.96,2.22,1.47,-14.3571,V,12Q,12,1
68.078,13.56,21.35,3.19,2.46,1.3,-16.3356,V,12Q,12,1
50.795,12.04,19.79,2.57,2.4,1.26,-15.6541,V,12Q,12,1
55.99,11.13,19.2,2.92,2.61,1.2,0.0905000000000005,V,12Q,12,1
38.72,13.51,19.75,1.96,2.4,1.44,-4.0694,V,12Q,12,1
36.168,18.49,24.27,1.49,1.11,1.69,-4.6402,V,12Q,12,1
51.204,18.9,24.76,2.07,1.02,1.69,-6.9278,V,12Q,12,1
53.406,18.63,26.02,2.05,2.08,1.47,-9.5194,V,12Q,12,1
9.683,4.9,17.12,0.57,2.69,0.33,-8.0011,V,12Q,12,1
-14.87,6.75,9.17,-1.62,-1.23,1.28,-7.51900000000001,V,12Q,12,2
-17.695,6.12,8.46,-2.09,-1.59,1.26,-10.9123,V,12Q,12,2
-9.447,6.68,9.86,-0.96,-0.81,1.26,-7.77950000000001,V,12Q,12,2
-10.081,5.95,8.16,-1.24,-1.0,1.28,-2.425,V,12Q,12,1
-14.818,4.18,7.62,-1.94,-1.42,1.15,-6.6739,V,12Q,12,2
-5.819,2.44,5.77,-1.01,-0.75,1.09,0.489799999999999,V,12Q,12,1
-13.05,3.18,5.95,-2.19,-1.14,1.13,-2.7986,V,12Q,12,1
5.47,3.28,5.78,0.95,0.2,1.19,-4.3255,VG,12Q,12,2
2.894,2.83,4.9,0.59,0.11,1.17,-4.05,VG,12Q,12,2
8.409,3.3,6.46,1.3,0.67,1.12,-0.604900000000001,G,12Q,12,2
9.56,3.8,6.35,1.51,0.75,1.16,-0.239000000000004,G,12Q,12,2
8.429,4.03,6.44,1.31,0.67,1.17,-0.622500000000002,G,12Q,12,2
9.358,3.61,6.82,1.37,0.61,1.13,-0.648099999999999,G,12Q,12,2
15.434,2.48,5.54,2.79,0.9,1.09,-1.3494,G,12Q,12,2
24.117,2.48,7.72,3.12,1.46,1.06,-2.1304,G,12Q,12,2
15.126,0.700000000000003,5.13,2.95,0.91,1.0,-0.463100000000004,G,12Q,12,2
21.032,4.05,7.99,2.63,1.36,1.14,-2.6812,G,12Q,12,2
19.454,4.3,7.9,2.46,1.12,1.16,-3.14720000000001,G,12Q,12,2
16.206,2.77,7.2,2.25,1.26,1.08,-1.4143,G,12Q,12,2
16.784,3.38,7.6,2.21,1.01,1.11,-1.87860000000001,G,12Q,12,2
12.493,1.54,6.99,1.79,0.85,1.02,-0.692400000000006,G,12Q,12,2
16.765,1.98,7.11,2.36,0.92,1.04,-1.24160000000001,G,12Q,12,2
14.218,2.61,7.68,1.85,0.93,1.06,-2.0945,G,12Q,12,2
13.173,1.63,7.7,1.71,0.9,1.01,-1.249,G,12Q,12,2
16.664,1.41,6.44,2.59,1.14,1.02,-1.4375,G,12Q,12,2
18.147,2.13,6.89,2.63,1.08,1.05,-1.2657,G,12Q,12,2
17.337,2.5,7.58,2.29,1.1,1.06,-1.41,G,12Q,12,2
8.056,2.43,6.16,1.31,0.48,1.08,-0.604900000000001,G,12Q,12,3
8.587,2.78,6.08,1.41,0.61,1.11,-0.239000000000004,G,12Q,12,3
9.605,3.0,6.14,1.56,0.55,1.12,-0.622500000000002,G,12Q,12,3
12.049,2.9,6.47,1.86,0.75,1.11,-0.648099999999999,G,12Q,12,3
14.571,2.25,5.79,2.52,0.87,1.08,-1.3494,G,12Q,12,3
21.781,3.99,9.45,2.3,1.29,1.11,-2.1304,G,12Q,12,3
-13.971,3.37,5.88,-2.38,-1.16,1.15,-3.2824,V,12Q,12,1
-5.77,3.57,6.71,-0.86,-0.41,1.14,-1.9096,V,12Q,12,1
-17.33,6.74,9.2,-1.88,-1.68,1.28,-8.6725,V,12Q,12,2
-17.859,7.71,10.5,-1.7,-1.66,1.31,-9.7425,V,12Q,12,2
-17.029,8.44,11.24,-1.52,-1.7,1.35,-9.87280000000001,V,12Q,12,2
-4.313,3.85,4.89,-0.88,-0.25,1.18,-3.1688,VG,12Q,12,1
-4.137,4.18,5.31,-0.78,-0.31,1.2,-3.4832,VG,12Q,12,1
-0.626,4.31,5.32,-0.12,-0.02,1.21,-2.7868,VG,12Q,12,1
-0.386,3.23,4.56,-0.08,-0.1,1.17,-1.4927,VG,12Q,12,1
-1.064,3.22,4.84,-0.22,-0.23,1.16,-1.6515,VG,12Q,12,1
0.103999999999999,3.1,4.56,0.02,-0.34,1.2,-0.5493,VG,12Q,12,1
-1.932,1.42,2.95,-0.65,-0.38,1.1,-0.6029,VG,12Q,12,1
-4.273,1.6,2.55,-1.68,-0.61,1.12,-0.9914,VG,12Q,12,1
-8.025,0.860000000000001,3.36,-2.39,-0.35,1.03,-4.902,VG,12Q,12,1
-7.975,4.01,5.82,-1.37,-0.44,1.18,-3.6632,VG,12Q,12,1
-2.386,5.75,7.33,-0.33,-0.34,1.23,-4.5934,VG,12Q,12,1
-4.149,5.83,7.28,-0.57,-0.43,1.24,-4.1998,VG,12Q,12,1
-3.927,6.62,8.09,-0.49,-0.43,1.27,-4.5014,VG,12Q,12,1
-4.138,7.63,8.96,-0.46,-0.55,1.31,-5.90000000000001,VG,12Q,12,1
-3.93,6.25,7.82,-0.5,-0.71,1.24,-5.0146,VG,12Q,12,1
-0.356999999999999,6.75,8.62,-0.04,-0.41,1.25,-5.4286,VG,12Q,12,1
5.826,8.57,10.58,0.55,0.1,1.31,-6.8207,VG,12Q,12,1
11.55,-0.00999999999999979,8.69,1.33,1.52,0.69,-1.6109,VG,12Q,12,1
29.214,7.74,13.56,2.15,1.21,1.23,-2.1037,VG,12Q,12,1
19.067,6.88,11.37,1.68,0.68,1.29,0.105799999999999,VG,12Q,12,1
15.809,6.56,11.24,1.41,0.94,1.26,0.6227,VG,12Q,12,1
21.579,4.76,9.76,2.21,1.55,1.16,0.571999999999999,VG,12Q,12,1
22.023,3.37,9.05,2.43,1.5,1.07,0.886200000000001,VG,12Q,12,1
34.189,3.79,9.54,3.58,1.55,1.08,-5.457,VG,12Q,12,1
42.171,4.47,10.12,4.17,1.76,1.11,-5.9181,VG,12Q,12,1
75.836,8.31,11.89,6.38,2.21,1.35,-6.0333,VG,12Q,12,1
11.573,9.71,11.68,0.99,0.11,1.36,-6.978,VG,12Q,12,1
-4.367,3.35,5.07,-0.86,-0.38,1.16,-3.4046,VG,12Q,12,1
-3.641,3.91,5.36,-0.68,-0.51,1.21,-3.5808,VG,12Q,12,1
-1.438,4.13,5.66,-0.25,-0.24,1.22,-3.7973,VG,12Q,12,1
0.188,4.16,5.54,0.03,0.0,1.23,-3.2975,VG,12Q,12,1
-16.577,4.99,8.48,-1.95,-1.73,1.19,-7.29340000000001,V,12Q,12,2
-14.516,5.21,9.53,-1.52,-1.38,1.18,-7.34670000000001,V,12Q,12,2
-11.54,6.84,11.21,-1.03,-1.3,1.24,-8.37390000000001,V,12Q,12,2
-4.955,8.77,11.79,-0.42,-0.64,1.36,-7.3901,V,12Q,12,2
1.149,10.8,14.07,0.08,-0.64,1.45,-9.47940000000001,V,12Q,12,2
-7.414,9.33,13.62,-0.54,-0.94,1.35,-10.6865,V,12Q,12,2
-7.643,8.96,13.54,-0.56,-0.81,1.33,-9.9392,V,12Q,12,2
-3.498,12.16,16.83,-0.21,-0.87,1.45,-13.0638,V,12Q,12,2
-6.022,10.82,15.32,-0.39,-1.16,1.41,-12.1133,V,12Q,12,2
-7.214,12.16,17.16,-0.42,-0.9,1.43,-13.6418,V,12Q,12,2
-4.908,14.06,19.33,-0.25,-0.91,1.49,-15.327,V,12Q,12,2
-3.972,6.46,10.34,-0.38,-0.57,1.25,-7.51900000000001,V,12Q,12,3
-11.292,5.45,9.04,-1.25,-1.04,1.22,-10.9123,V,12Q,12,3
5.649,2.73,5.98,0.94,0.31,1.12,-4.5726,VG,12Q,12,2
-0.522,6.51,11.35,-0.05,-0.1,1.22,-7.77950000000001,V,12Q,12,3
-10.731,6.04,9.89,-1.09,-0.97,1.24,-8.6725,V,12Q,12,3
-12.167,6.83,10.73,-1.13,-1.16,1.27,-9.7425,V,12Q,12,3
5.747,-0.24,3.01,1.91,0.46,0.92,0.0305999999999997,VG,12Q,12,1
10.188,-0.41,3.51,2.9,0.66,0.88,-0.151,VG,12Q,12,1
13.615,0.31,4.49,3.03,0.92,0.91,-0.197100000000001,VG,12Q,12,1
12.258,0.73,4.77,2.57,1.0,0.94,-0.2453,VG,12Q,12,1
11.41,0.0700000000000003,5.99,1.9,1.12,0.8,-0.0989000000000004,VG,12Q,12,1
7.62,-0.709999999999999,4.83,1.58,0.82,0.8,-0.1471,VG,12Q,12,1
2.858,-0.51,4.94,0.58,0.76,0.81,0.0788999999999991,VG,12Q,12,1
1.135,2.27,5.62,0.2,0.22,1.1,-2.943,VG,12Q,12,1
0.0839999999999996,2.38,5.82,0.01,0.06,1.1,-4.2076,VG,12Q,12,1
3.071,2.7,5.89,0.52,0.25,1.12,-3.3166,VG,12Q,12,1
2.88,4.22,6.54,0.44,0.27,1.21,-3.8207,VG,12Q,12,1
-9.563,3.7,8.09,-1.18,-0.87,1.12,-6.6739,V,12Q,12,3
6.559,2.99,6.05,1.08,0.39,1.14,-4.239,VG,12Q,12,2
2.152,2.02,3.47,0.62,-0.07,1.26,-0.2605,VCG,12Q,12,1
3.652,2.9,5.56,0.66,0.21,1.14,-4.4987,VG,12Q,12,2
13.778,2.31,8.04,1.71,1.13,1.04,-1.249,G,12Q,12,1
2.508,3.69,6.24,0.4,0.13,1.15,-3.6632,VG,12Q,12,2
3.034,4.17,6.53,0.46,0.08,1.18,-4.2914,VG,12Q,12,2
14.159,2.96,7.28,1.94,0.85,1.09,-2.0945,G,12Q,12,1
13.008,2.56,6.91,1.88,1.1,1.07,-1.24160000000001,G,12Q,12,1
14.81,0.859999999999999,6.11,2.42,0.84,1.0,-0.692400000000006,G,12Q,12,1
18.763,1.71,6.06,3.1,1.33,1.04,-1.4375,G,12Q,12,1
7.578,1.58,6.14,1.23,0.51,1.03,-1.87860000000001,G,12Q,12,1
7.277,2.66,5.17,1.41,0.16,1.15,-1.2572,G,12Q,12,1
7.129,9.47,11.38,0.63,0.13,1.32,-6.7527,VG,12Q,12,1
7.734,2.0,5.15,1.5,0.37,1.09,-0.933,G,12Q,12,1
12.719,2.65,6.43,1.98,0.62,1.09,-1.3745,G,12Q,12,1
8.156,3.2,5.39,1.51,0.37,1.15,-1.826,G,12Q,12,1
1.196,6.28,7.81,0.15,0.26,1.29,-4.6236,G,12Q,12,1
7.996,-0.91,6.59,1.21,0.86,0.86,-1.4143,G,12Q,12,1
8.739,0.140000000000001,6.66,1.31,0.77,0.9,-0.328200000000001,G,12Q,12,1
25.212,2.27,6.64,3.8,1.69,1.06,-1.2657,G,12Q,12,1
35.473,3.02,5.71,6.21,2.11,1.1,-1.9299,G,12Q,12,1
4.14,-0.709999999999999,6.39,0.65,0.51,0.86,-1.0912,G,12Q,12,1
6.401,0.529999999999999,5.58,1.15,0.19,0.97,-0.7704,G,12Q,12,1
6.128,0.0600000000000005,5.38,1.14,0.52,0.94,-0.6015,G,12Q,12,1
10.468,1.16,7.58,1.38,0.8,0.95,-1.8585,G,12Q,12,1
15.74,1.37,5.71,2.76,1.27,1.03,-2.2651,G,12Q,12,1
26.395,3.03,6.75,3.91,1.52,1.09,-2.1573,G,12Q,12,1
24.805,2.06,6.93,3.58,1.72,1.05,-1.41,G,12Q,12,1
6.106,6.22,8.43,0.72,0.21,1.27,-6.7527,VG,12Q,12,2
6.042,4.78,7.34,0.82,0.14,1.2,-5.4286,VG,12Q,12,2
3.892,4.3,6.9,0.56,-0.01,1.19,-5.0146,VG,12Q,12,2
3.34,5.04,7.68,0.43,0.01,1.22,-5.90000000000001,VG,12Q,12,2
3.797,4.34,6.98,0.54,0.12,1.19,-4.5014,VG,12Q,12,2
4.06,3.87,6.48,0.63,0.05,1.17,-4.1998,VG,12Q,12,2
27.27,1.74,5.5,4.96,2.05,1.05,-0.659000000000006,G,12Q,12,1
10.489,6.46,8.8,1.19,0.29,1.28,-6.8207,VG,12Q,12,2
5.729,0.5,6.24,0.92,0.63,0.91,-2.3935,G,12Q,12,1
6.441,4.81,6.97,0.92,0.16,1.21,-4.5934,VG,12Q,12,2
6.249,3.03,6.07,1.03,0.07,1.16,-4.0659,G,12Q,12,1
4.815,3.95,6.97,0.69,0.15,1.15,-4.77070000000001,VG,12Q,12,2
4.7,4.08,6.35,0.74,0.08,1.17,-4.2635,VG,12Q,12,2
0.898,4.38,6.37,0.14,-0.03,1.18,-3.8124,VG,12Q,12,2
-3.698,4.0,4.89,-0.76,-0.27,1.19,-2.9138,VG,12Q,12,2
-1.736,4.07,5.91,-0.29,-0.16,1.18,-3.25680000000001,VG,12Q,12,2
-1.279,3.61,5.43,-0.24,-0.24,1.16,-3.0726,VG,12Q,12,2
7.367,4.14,6.74,1.09,0.22,1.17,-4.1591,VG,12Q,12,2
5.496,4.95,7.59,0.72,0.42,1.22,-4.1378,G,12Q,12,1
-1.992,3.36,5.78,-0.34,-0.18,1.15,-3.50510000000001,VG,12Q,12,2
-2.351,1.69,4.4,-0.53,0.01,1.07,-4.9248,VG,12Q,12,2
4.788,2.4,5.08,0.94,0.12,1.12,-3.8207,VG,12Q,12,2
3.176,2.18,5.38,0.59,0.17,1.09,-3.3166,VG,12Q,12,2
1.087,2.51,5.15,0.21,-0.02,1.12,-4.275,VG,12Q,12,2
5.831,5.72,7.63,0.76,0.55,1.26,-3.984,G,12Q,12,1
4.355,1.29,6.24,0.7,0.29,0.99,-3.9669,G,12Q,12,1
6.808,3.68,6.39,1.07,0.16,1.15,-4.2248,VG,12Q,12,2
-2.122,4.25,5.28,-0.4,-0.25,1.19,-3.186,VG,12Q,12,2
2.727,5.64,7.37,0.37,0.24,1.26,-5.0432,G,12Q,12,1
3.256,2.99,6.28,0.52,0.19,1.13,-4.2959,VG,12Q,12,2
0.0530000000000008,2.56,5.31,0.01,-0.03,1.12,-4.1423,VG,12Q,12,2
9.099,3.53,6.88,1.32,0.53,1.16,-5.0461,VG,12Q,12,2
3.804,3.89,6.63,0.57,0.05,1.16,-4.0236,VG,12Q,12,2
29.135,3.84,9.74,2.99,1.59,1.08,0.8727,VG,20Q,20,1
0.484999999999999,3.58,4.53,0.11,-0.48,1.24,-1.1053,VG,20Q,20,1
2.45,6.66,10.72,0.23,-0.21,1.25,-2.2313,VCG,20Q,20,2
